2021-09-06 00:12:49,36,28.25,38,-28
2021-09-06 00:12:54,35.9375,28.26,38,-25
2021-09-06 00:12:59,36,28.25,38,-24
2021-09-06 00:13:04,36,28.24,38,-22
2021-09-06 00:13:09,35.9375,28.24,38,-19
2021-09-06 00:13:14,35.875,28.23,38,-17
2021-09-06 00:13:19,35.9375,28.23,38,-16
2021-09-06 00:13:24,35.875,28.23,38,-13
2021-09-06 00:13:29,35.8125,28.21,38,-10
2021-09-06 00:13:34,35.75,28.22,38,-8
2021-09-06 00:13:39,35.75,28.21,38,-6
2021-09-06 00:13:44,35.75,28.2,38,-4
2021-09-06 00:13:49,35.75,28.2,38,-1
2021-09-06 00:13:54,35.6875,28.2,38,1
2021-09-06 00:13:59,35.5625,28.19,38,4
2021-09-06 00:14:04,35.5625,28.19,38,6
2021-09-06 00:14:09,35.5625,28.18,38,8
2021-09-06 00:14:15,35.5625,28.18,38,11
2021-09-06 00:14:20,35.5625,28.17,38,13
2021-09-06 00:14:25,35.625,28.17,38,15
2021-09-06 00:14:30,35.625,28.17,38,18
2021-09-06 00:14:35,35.75,28.16,38,19
2021-09-06 00:14:40,35.875,28.16,38,20
2021-09-06 00:14:45,36,28.16,38,22
2021-09-06 00:14:50,36.1875,28.14,38,22
2021-09-06 00:14:55,36.375,28.15,38,23
2021-09-06 00:15:00,36.6875,28.15,38,22
2021-09-06 00:15:05,36.9375,28.15,38,22
2021-09-06 00:15:10,37.25,28.14,38,21
2021-09-06 00:15:15,37.625,28.13,38,19
2021-09-06 00:15:20,38,28.15,38,17
2021-09-06 00:15:25,38.3125,28.13,38,16
2021-09-06 00:15:30,38.6875,28.13,38,13
2021-09-06 00:15:35,39.0625,28.12,38,10
2021-09-06 00:15:40,39.4375,28.12,38,7
2021-09-06 00:15:45,39.75,28.12,38,4
2021-09-06 00:15:50,40,28.13,38,1
2021-09-06 00:15:55,40.3125,28.12,38,-3
2021-09-06 00:16:00,40.5625,28.11,38,-6
2021-09-06 00:16:05,40.75,28.1,38,-10
2021-09-06 00:16:10,40.9375,28.1,38,-13
2021-09-06 00:16:15,41.0625,28.1,38,-17
2021-09-06 00:16:20,41.1875,28.09,38,-21
2021-09-06 00:16:25,41.3125,28.1,54,100
2021-09-06 00:16:30,41.375,28.07,54,83
2021-09-06 00:16:35,41.75,28.09,54,92
2021-09-06 00:16:40,42,28.07,54,100
2021-09-06 00:16:45,42.5625,28.09,54,100
2021-09-06 00:16:50,43.3125,28.07,54,100
2021-09-06 00:16:55,44.25,28.08,54,100
2021-09-06 00:17:00,45.4375,28.09,54,100
2021-09-06 00:17:05,46.6875,28.09,54,100
2021-09-06 00:17:10,48,28.1,54,100
2021-09-06 00:17:15,49.5,28.09,54,100
2021-09-06 00:17:20,51.125,28.11,54,100
2021-09-06 00:17:25,52.75,28.12,54,98
2021-09-06 00:17:30,54.4375,28.11,54,88
2021-09-06 00:17:35,56.1875,28.12,54,77
2021-09-06 00:17:40,57.9375,28.13,54,65
2021-09-06 00:17:45,59.6875,28.14,54,50
2021-09-06 00:17:50,61.3125,28.16,54,35
2021-09-06 00:17:55,62.9375,28.15,54,18
2021-09-06 00:18:00,64.375,28.15,54,2
2021-09-06 00:18:05,65.6875,28.17,54,-15
2021-09-06 00:18:10,66.875,28.16,54,-33
2021-09-06 00:18:15,67.8125,28.15,54,-51
2021-09-06 00:18:20,68.625,28.16,54,-69
2021-09-06 00:18:25,68.875,28.16,54,-82
2021-09-06 00:18:30,68.8125,28.18,54,-95
2021-09-06 00:18:35,68.5625,28.17,54,-100
2021-09-06 00:18:40,68.1875,28.2,54,-100
2021-09-06 00:18:45,67.625,28.22,54,-100
2021-09-06 00:18:50,67.25,28.24,54,-100
2021-09-06 00:18:55,66.5625,28.25,54,-100
2021-09-06 00:19:00,65.75,28.28,54,-100
2021-09-06 00:19:05,64.875,28.28,54,-100
2021-09-06 00:19:10,64.0625,28.29,54,-100
2021-09-06 00:19:15,63.1875,28.3,54,-100
2021-09-06 00:19:20,62.3125,28.3,54,-100
2021-09-06 00:19:25,61.375,28.3,54,-100
2021-09-06 00:19:30,60.5625,28.3,54,-100
2021-09-06 00:19:35,59.6875,28.31,54,-100
2021-09-06 00:19:40,58.8125,28.32,54,-100
2021-09-06 00:19:45,58,28.31,54,-100
2021-09-06 00:19:50,57.1875,28.31,54,-100
2021-09-06 00:19:55,56.375,28.3,54,-100
2021-09-06 00:20:00,55.5625,28.3,54,-100
2021-09-06 00:20:05,54.75,28.3,54,-99
2021-09-06 00:20:10,54.0625,28.3,54,-96
2021-09-06 00:20:15,53.5,28.3,54,-94
2021-09-06 00:20:20,53,28.31,54,-91
2021-09-06 00:20:25,52.5625,28.31,54,-87
2021-09-06 00:20:30,52,28.3,54,-82
2021-09-06 00:20:35,51.5,28.31,54,-77
2021-09-06 00:20:40,51.125,28.31,54,-73
2021-09-06 00:20:45,50.625,28.31,54,-66
2021-09-06 00:20:50,50.1875,28.31,54,-61
2021-09-06 00:20:55,49.75,28.31,54,-54
2021-09-06 00:21:00,49.3125,28.31,54,-47
2021-09-06 00:21:06,49.1875,28.31,54,-44
2021-09-06 00:21:11,48.875,28.32,54,-36
2021-09-06 00:21:16,48.5625,28.33,54,-29
2021-09-06 00:21:21,48.5,28.33,54,-24
2021-09-06 00:21:26,48.4375,28.32,54,-19
2021-09-06 00:21:31,48.4375,28.31,54,-13
2021-09-06 00:21:36,48.4375,28.31,35,-100
2021-09-06 00:21:41,48.375,28.29,35,-100
2021-09-06 00:21:46,47.9375,28.27,35,-100
2021-09-06 00:21:51,47.25,28.26,35,-100
2021-09-06 00:21:56,46.625,28.26,35,-100
2021-09-06 00:22:01,45.9375,28.26,35,-100
2021-09-06 00:22:06,45.3125,28.25,35,-100
2021-09-06 00:22:11,44.75,28.25,35,-100
2021-09-06 00:22:16,44.1875,28.23,35,-100
2021-09-06 00:22:21,43.5625,28.23,35,-100
2021-09-06 00:22:26,43.0625,28.23,35,-100
2021-09-06 00:22:31,42.625,28.22,35,-100
2021-09-06 00:22:36,42.0625,28.22,35,-100
2021-09-06 00:22:41,41.625,28.22,35,-100
2021-09-06 00:22:46,41.1875,28.22,35,-100
2021-09-06 00:22:51,40.75,28.21,35,-100
2021-09-06 00:22:56,40.375,28.19,35,-100
2021-09-06 00:23:01,39.9375,28.19,35,-100
2021-09-06 00:23:06,39.5625,28.2,35,-100
2021-09-06 00:23:11,39.1875,28.18,35,-100
2021-09-06 00:23:16,38.8125,28.18,35,-100
2021-09-06 00:23:21,38.5,28.16,35,-100
2021-09-06 00:23:26,38.125,28.17,35,-100
2021-09-06 00:23:31,37.9375,28.17,35,-100
2021-09-06 00:23:36,37.625,28.16,35,-100
2021-09-06 00:23:41,37.3125,28.17,35,-100
2021-09-06 00:23:46,37,28.17,35,-100
2021-09-06 00:23:51,36.6875,28.16,35,-100
2021-09-06 00:23:56,36.4375,28.17,35,-100
2021-09-06 00:24:01,36.1875,28.17,35,-100
2021-09-06 00:24:06,35.9375,28.17,35,-100
2021-09-06 00:24:11,35.6875,28.17,35,-100
2021-09-06 00:24:16,35.4375,28.16,35,-100
2021-09-06 00:24:21,35.1875,28.16,35,-99
2021-09-06 00:24:26,35,28.17,35,-99
2021-09-06 00:24:31,34.875,28.16,35,-98
2021-09-06 00:24:36,34.6875,28.18,35,-97
2021-09-06 00:24:41,34.5,28.19,35,-95
2021-09-06 00:24:46,34.375,28.19,35,-94
2021-09-06 00:24:51,34.25,28.21,35,-93
2021-09-06 00:24:56,34.125,28.21,35,-91
2021-09-06 00:25:01,34,28.2,35,-90
2021-09-06 00:25:06,33.875,28.21,35,-88
2021-09-06 00:25:11,33.75,28.22,35,-86
2021-09-06 00:25:16,33.5625,28.22,35,-83
2021-09-06 00:25:21,33.4375,28.22,35,-82
2021-09-06 00:25:26,33.375,28.23,35,-80
2021-09-06 00:25:31,33.1875,28.22,35,-77
2021-09-06 00:25:36,33.125,28.22,35,-75
2021-09-06 00:25:41,33,28.22,35,-72
2021-09-06 00:25:46,32.875,28.21,35,-69
2021-09-06 00:25:51,32.75,28.21,35,-66
2021-09-06 00:25:56,32.625,28.22,35,-63
2021-09-06 00:26:01,32.5625,28.23,35,-61
2021-09-06 00:26:06,32.4375,28.22,35,-57
2021-09-06 00:26:11,32.375,28.23,35,-55
2021-09-06 00:26:16,32.3125,28.24,35,-52
2021-09-06 00:26:21,32.1875,28.24,35,-48
2021-09-06 00:26:26,32.0625,28.25,35,-45
2021-09-06 00:26:31,32.0625,28.25,35,-42
2021-09-06 00:26:36,32,28.26,35,-39
2021-09-06 00:26:41,31.875,28.26,35,-35
2021-09-06 00:26:46,31.875,28.25,77,100
2021-09-06 00:26:51,31.9375,28.25,77,100
2021-09-06 00:26:56,32.0625,28.25,77,100
2021-09-06 00:27:01,32.5625,28.25,77,100
2021-09-06 00:27:06,33.1875,28.25,77,100
2021-09-06 00:27:11,34.0625,28.25,77,100
2021-09-06 00:27:16,35.125,28.26,77,100
2021-09-06 00:27:21,36.3125,28.26,77,100
2021-09-06 00:27:26,37.75,28.27,77,100
2021-09-06 00:27:31,39.1875,28.27,77,100
2021-09-06 00:27:36,40.75,28.28,77,100
2021-09-06 00:27:41,42.4375,28.29,77,100
2021-09-06 00:27:46,44.1875,28.28,77,100
2021-09-06 00:27:51,45.9375,28.29,77,100
2021-09-06 00:27:56,47.875,28.29,77,100
2021-09-06 00:28:02,49.6875,28.31,77,100
