2021-09-05 23:58:34,52.625,28.75,48,-100
2021-09-05 23:58:39,52.75,28.76,48,-100
2021-09-05 23:58:44,52.75,28.77,48,-100
2021-09-05 23:58:49,52.6875,28.75,48,-100
2021-09-05 23:58:54,52.5,28.75,48,-100
2021-09-05 23:58:59,52.25,28.75,48,-100
2021-09-05 23:59:04,52,28.74,48,-100
2021-09-05 23:59:10,51.625,28.73,48,-100
2021-09-05 23:59:15,51.25,28.72,48,-100
2021-09-05 23:59:20,50.9375,28.7,48,-100
2021-09-05 23:59:25,50.5,28.71,48,-100
2021-09-05 23:59:30,50.0625,28.7,48,-100
2021-09-05 23:59:35,49.625,28.67,48,-100
2021-09-05 23:59:40,49.125,28.66,48,-100
2021-09-05 23:59:45,48.6875,28.65,48,-100
2021-09-05 23:59:50,48.25,28.62,48,-100
2021-09-05 23:59:55,47.75,28.61,48,-100
2021-09-06 00:00:00,47.3125,28.62,48,-100
2021-09-06 00:00:05,46.8125,28.6,48,-100
2021-09-06 00:00:10,46.3125,28.59,48,100
2021-09-06 00:00:15,46,28.59,48,100
2021-09-06 00:00:20,46.25,28.61,48,100
2021-09-06 00:00:25,46.75,28.61,48,100
2021-09-06 00:00:30,47.5625,28.64,48,100
2021-09-06 00:00:35,48.5,28.64,48,100
2021-09-06 00:00:40,49.0625,28.65,48,100
2021-09-06 00:00:45,50.25,28.67,48,-100
2021-09-06 00:00:50,51.5625,28.67,48,-100
2021-09-06 00:00:55,52.3125,28.72,55,100
2021-09-06 00:01:00,52.75,28.74,55,100
